Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
La que paga,Insecure: Season 1_hook_primary_16x9,Microsoft Xbox Series S,2023-07-13 00:43:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":9953,""mediaOffsetMs"":0}]"
La que paga,Pride & Prejudice,Apple iPhone 13 Pro,2023-07-12 18:51:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":1053,""mediaOffsetMs"":33},{""eventType"":""paused"",""sessionOffsetMs"":571702,""mediaOffsetMs"":570503},{""eventType"":""stopped"",""sessionOffsetMs"":872741,""mediaOffsetMs"":847503}]"
La que paga,Suits: Season 1_hook_primary_16x9,Google Sabrina ATV Set Top Box,2023-07-09 19:24:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2458,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2692,""mediaOffsetMs"":94},{""eventType"":""stopped"",""sessionOffsetMs"":6255,""mediaOffsetMs"":94}]"
La que paga,Suits: Season 1_hook_primary_16x9,Google Sabrina ATV Set Top Box,2023-07-09 19:24:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3430,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3663,""mediaOffsetMs"":54},{""eventType"":""stopped"",""sessionOffsetMs"":5336,""mediaOffsetMs"":54}]"
La que paga,Season 1 Relatable Clip: Hack My Home,Google Sabrina ATV Set Top Box,2023-07-09 19:23:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":6609,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7515,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8629,""mediaOffsetMs"":571},{""eventType"":""stopped"",""sessionOffsetMs"":10296,""mediaOffsetMs"":1015}]"
La que paga,Season 1 Relatable Clip: Hack My Home,Google Sabrina ATV Set Top Box,2023-07-09 18:06:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":7738,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13621,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":18875,""mediaOffsetMs"":4070}]"
La que paga,Extraction 2,DefaultWidevineAndroidPhone,2023-07-07 01:53:10,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":24106},{""eventType"":""playing"",""sessionOffsetMs"":2457,""mediaOffsetMs"":24106},{""eventType"":""paused"",""sessionOffsetMs"":300651,""mediaOffsetMs"":321996},{""eventType"":""stopped"",""sessionOffsetMs"":783358,""mediaOffsetMs"":322002}]"
La que paga,Extraction 2,DefaultWidevineAndroidPhone,2023-07-06 03:11:35,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6395},{""eventType"":""playing"",""sessionOffsetMs"":2812,""mediaOffsetMs"":6395},{""eventType"":""paused"",""sessionOffsetMs"":20887,""mediaOffsetMs"":24245},{""eventType"":""stopped"",""sessionOffsetMs"":21195,""mediaOffsetMs"":24245}]"
La que paga,Extraction 2,DefaultWidevineAndroidPhone,2023-07-06 01:40:49,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":601},{""eventType"":""playing"",""sessionOffsetMs"":1981,""mediaOffsetMs"":601},{""eventType"":""paused"",""sessionOffsetMs"":7161,""mediaOffsetMs"":5664},{""eventType"":""stopped"",""sessionOffsetMs"":7399,""mediaOffsetMs"":5664}]"
La que paga,Extraction 2,DefaultWidevineAndroidPhone,2023-07-06 01:40:44,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5736},{""eventType"":""playing"",""sessionOffsetMs"":1851,""mediaOffsetMs"":5736},{""eventType"":""paused"",""sessionOffsetMs"":13418,""mediaOffsetMs"":17081},{""eventType"":""stopped"",""sessionOffsetMs"":13427,""mediaOffsetMs"":17081}]"
La que paga,Extraction 2,DefaultWidevineAndroidPhone,2023-07-06 01:01:06,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":938},{""eventType"":""playing"",""sessionOffsetMs"":2203,""mediaOffsetMs"":938},{""eventType"":""paused"",""sessionOffsetMs"":8425,""mediaOffsetMs"":7114},{""eventType"":""stopped"",""sessionOffsetMs"":10034,""mediaOffsetMs"":7118}]"
La que paga,Moment of High Emotion Clip: Extraction 2,DefaultWidevineAndroidPhone,2023-07-06 00:57:24,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":720,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6948,""mediaOffsetMs"":6142},{""eventType"":""stopped"",""sessionOffsetMs"":34352,""mediaOffsetMs"":6148}]"
La que paga,Trailer: Extraction,DefaultWidevineAndroidPhone,2023-07-06 00:57:06,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":751,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7292,""mediaOffsetMs"":6463},{""eventType"":""stopped"",""sessionOffsetMs"":7355,""mediaOffsetMs"":6463}]"
La que paga,Trailer: Unknown: The Lost Pyramid,Roku Midland Smart TV,2023-07-05 04:46:09,MX,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":16114,""mediaOffsetMs"":0}]"
El amigo de la que paga,Missing: The Lucie Blackman Case,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:15:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":9244,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":16174,""mediaOffsetMs"":6717},{""eventType"":""playing"",""sessionOffsetMs"":26908,""mediaOffsetMs"":6717},{""eventType"":""playing"",""sessionOffsetMs"":32146,""mediaOffsetMs"":11958},{""eventType"":""playing"",""sessionOffsetMs"":49003,""mediaOffsetMs"":29000},{""eventType"":""playing"",""sessionOffsetMs"":63087,""mediaOffsetMs"":43083},{""eventType"":""playing"",""sessionOffsetMs"":70753,""mediaOffsetMs"":50750},{""eventType"":""playing"",""sessionOffsetMs"":76545,""mediaOffsetMs"":56541},{""eventType"":""playing"",""sessionOffsetMs"":85005,""mediaOffsetMs"":65000},{""eventType"":""playing"",""sessionOffsetMs"":114795,""mediaOffsetMs"":94791},{""eventType"":""playing"",""sessionOffsetMs"":149295,""mediaOffsetMs"":129291},{""eventType"":""playing"",""sessionOffsetMs"":183173,""mediaOffsetMs"":163166},{""eventType"":""paused"",""sessionOffsetMs"":321834,""mediaOffsetMs"":301444},{""eventType"":""stopped"",""sessionOffsetMs"":3515112,""mediaOffsetMs"":301444}]"
El amigo de la que paga,Clip: Missing: The Lucie Blackman Case,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:15:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1691,""mediaOffsetMs"":0}]"
El amigo de la que paga,Trailer: Muscles & Mayhem: An Unauthorized Story of American Gladiators,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:15:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1479,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 1 Cliffhanger Clip: Quarterback,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:15:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":32},{""eventType"":""stopped"",""sessionOffsetMs"":3436,""mediaOffsetMs"":32}]"
El amigo de la que paga,Bridesmaids_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:15:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2866,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3699,""mediaOffsetMs"":603},{""eventType"":""stopped"",""sessionOffsetMs"":5307,""mediaOffsetMs"":603}]"
El amigo de la que paga,Prisoners_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:15:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2046,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13884,""mediaOffsetMs"":11840},{""eventType"":""paused"",""sessionOffsetMs"":17489,""mediaOffsetMs"":15326},{""eventType"":""stopped"",""sessionOffsetMs"":19715,""mediaOffsetMs"":15326}]"
El amigo de la que paga,All American: Season 1 - CLM 5,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:15:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2387,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3289,""mediaOffsetMs"":811},{""eventType"":""stopped"",""sessionOffsetMs"":5522,""mediaOffsetMs"":811}]"
El amigo de la que paga,Safe_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2773,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6459,""mediaOffsetMs"":3607},{""eventType"":""stopped"",""sessionOffsetMs"":8554,""mediaOffsetMs"":3607}]"
El amigo de la que paga,The Best of Enemies_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1615,""mediaOffsetMs"":0}]"
El amigo de la que paga,Comedy Clip: Mark Normand: Soup to Nuts,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1965,""mediaOffsetMs"":0}]"
El amigo de la que paga,Character Intro Clip: Untold Jake Paul the Problem Child,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3040,""mediaOffsetMs"":0}]"
El amigo de la que paga,Ride Along_hook_05_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1636,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 1 Teaser: Five Star Chef,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1037,""mediaOffsetMs"":0}]"
El amigo de la que paga,Trailer: Unknown: Cosmic Time Machine,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:22,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1729,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":14413,""mediaOffsetMs"":12679},{""eventType"":""paused"",""sessionOffsetMs"":21520,""mediaOffsetMs"":19626},{""eventType"":""stopped"",""sessionOffsetMs"":23124,""mediaOffsetMs"":19626}]"
El amigo de la que paga,Studio 54_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2077,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 1 Cliffhanger Clip: Quarterback,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2055,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 2 Informative Clip 2: Barbecue Showdown,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1975,""mediaOffsetMs"":0}]"
El amigo de la que paga,Thank You for Your Service_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1700,""mediaOffsetMs"":0}]"
El amigo de la que paga,S.W.A.T.: S.W.A.T.: Season 1_hook_01_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":126},{""eventType"":""stopped"",""sessionOffsetMs"":2101,""mediaOffsetMs"":126}]"
El amigo de la que paga,The Mule_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1357,""mediaOffsetMs"":0}]"
El amigo de la que paga,Unbroken_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1569,""mediaOffsetMs"":0}]"
El amigo de la que paga,White House Down_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1906,""mediaOffsetMs"":0}]"
El amigo de la que paga,Grey's Anatomy: Season 1 - CLM 3,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:14:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1994,""mediaOffsetMs"":0}]"
El amigo de la que paga,Informative Clip 3: The Deepest Breath,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:13:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2709,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3689,""mediaOffsetMs"":805},{""eventType"":""stopped"",""sessionOffsetMs"":5809,""mediaOffsetMs"":805}]"
El amigo de la que paga,Tri Am the Movie_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:13:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1332,""mediaOffsetMs"":0}]"
El amigo de la que paga,Main Character Clip: Today We'll Talk About That Day,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:13:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1447,""mediaOffsetMs"":0}]"
El amigo de la que paga,Inciting Incident Clip: The Murderer,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:13:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1898,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2116,""mediaOffsetMs"":103},{""eventType"":""stopped"",""sessionOffsetMs"":3495,""mediaOffsetMs"":156}]"
El amigo de la que paga,Sintonia: Season 1 - Upper Bound Clip 3,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:13:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1794,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1863,""mediaOffsetMs"":22},{""eventType"":""stopped"",""sessionOffsetMs"":3707,""mediaOffsetMs"":22}]"
El amigo de la que paga,Fatale_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:13:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1707,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 1 Supporting Character Clip: A Perfect Story,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:13:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1983,""mediaOffsetMs"":0}]"
El amigo de la que paga,Non-Stop_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:13:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2076,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 3 Supporting Character Clip: The Witcher,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:13:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1497,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1682,""mediaOffsetMs"":75},{""eventType"":""stopped"",""sessionOffsetMs"":3062,""mediaOffsetMs"":127}]"
El amigo de la que paga,Clip: Missing: The Lucie Blackman Case,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:12:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1305,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17304,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":21767,""mediaOffsetMs"":20458},{""eventType"":""stopped"",""sessionOffsetMs"":64169,""mediaOffsetMs"":62250}]"
El amigo de la que paga,Season 3 Supporting Character Clip: The Witcher,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:12:13,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1642,""mediaOffsetMs"":0}]"
El amigo de la que paga,Clip: Missing: The Lucie Blackman Case,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:12:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1095,""mediaOffsetMs"":0}]"
El amigo de la que paga,Trailer: Jesus Revolution,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:12:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":917},{""eventType"":""stopped"",""sessionOffsetMs"":1794,""mediaOffsetMs"":917}]"
El amigo de la que paga,Trailer: Jesus Revolution,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:11:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":917},{""eventType"":""stopped"",""sessionOffsetMs"":1731,""mediaOffsetMs"":917}]"
El amigo de la que paga,Season 1 Cliffhanger Clip: How to Become a Cult Leader,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:11:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1639,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13210,""mediaOffsetMs"":11553},{""eventType"":""playing"",""sessionOffsetMs"":20827,""mediaOffsetMs"":19185},{""eventType"":""paused"",""sessionOffsetMs"":26214,""mediaOffsetMs"":24369},{""eventType"":""stopped"",""sessionOffsetMs"":28042,""mediaOffsetMs"":24369}]"
El amigo de la que paga,Season 1 Cliffhanger Clip: How to Become a Cult Leader,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:11:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4874,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5295,""mediaOffsetMs"":306},{""eventType"":""stopped"",""sessionOffsetMs"":7535,""mediaOffsetMs"":306}]"
El amigo de la que paga,Suits: Season 1_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:11:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2815,""mediaOffsetMs"":0}]"
El amigo de la que paga,Character Intro Clip: Untold Jake Paul the Problem Child,Samsung CE 2022 Pontus-M Smart TV,2023-08-02 01:11:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6619,""mediaOffsetMs"":0}]"
El amigo de la que paga,"Suits: Season 3: ""The Other Time""",Apple iPhone 14 Pro iPhone,2023-08-01 20:32:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":9582,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":33554,""mediaOffsetMs"":24005},{""eventType"":""playing"",""sessionOffsetMs"":60050,""mediaOffsetMs"":50501},{""eventType"":""playing"",""sessionOffsetMs"":71050,""mediaOffsetMs"":61501},{""eventType"":""stopped"",""sessionOffsetMs"":2236942,""mediaOffsetMs"":826798}]"
El amigo de la que paga,Suits: Season 1_hook_primary_16x9,Apple iPhone 14 Pro iPhone,2023-08-01 20:32:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5483,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":15568,""mediaOffsetMs"":10001}]"
El amigo de la que paga,"Suits: Season 3: ""Shadow of a Doubt""",Apple iPhone 14 Pro iPhone,2023-08-01 19:49:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":8756,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":17724,""mediaOffsetMs"":9001},{""eventType"":""playing"",""sessionOffsetMs"":28224,""mediaOffsetMs"":19501},{""eventType"":""paused"",""sessionOffsetMs"":29057,""mediaOffsetMs"":20000},{""eventType"":""reposition"",""sessionOffsetMs"":29057,""mediaOffsetMs"":30001},{""eventType"":""playing"",""sessionOffsetMs"":29356,""mediaOffsetMs"":30001},{""eventType"":""playing"",""sessionOffsetMs"":1290355,""mediaOffsetMs"":1291000},{""eventType"":""playing"",""sessionOffsetMs"":1316356,""mediaOffsetMs"":1317001},{""eventType"":""playing"",""sessionOffsetMs"":1344856,""mediaOffsetMs"":1345501},{""eventType"":""playing"",""sessionOffsetMs"":2577358,""mediaOffsetMs"":2578003},{""eventType"":""stopped"",""sessionOffsetMs"":2586404,""mediaOffsetMs"":2586601}]"
El amigo de la que paga,Suits: Season 1_hook_primary_16x9,Apple iPhone 14 Pro iPhone,2023-08-01 19:48:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":12},{""eventType"":""playing"",""sessionOffsetMs"":1203,""mediaOffsetMs"":12},{""eventType"":""stopped"",""sessionOffsetMs"":14805,""mediaOffsetMs"":13500}]"
El amigo de la que paga,Suits: Season 1_hook_primary_16x9,Apple iPhone 14 Pro iPhone,2023-08-01 19:48:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":13},{""eventType"":""playing"",""sessionOffsetMs"":2754,""mediaOffsetMs"":13},{""eventType"":""playing"",""sessionOffsetMs"":3741,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":4742,""mediaOffsetMs"":2001},{""eventType"":""stopped"",""sessionOffsetMs"":11218,""mediaOffsetMs"":8501}]"
